subscriber,subscription_length,launch,optin,source,state,emails,open_rate,click_rate,rec_open_rate,rec_click_rate,course_open_rate,course_click_rate,past_course_open_rate,past_course_click_rate,purchase_probability,purchase
379391368,165,Launch_6,MCDT,Unknown,active,34,0.35,0.03,0.33,0.0,0.14,0.0,0.4693398692810468,0.1440803621958105,0.0012202381972413708,False
379573731,164,Launch_6,MCDT,Skillshare,active,35,0.86,0.17,0.67,0.0,0.71,0.0,0.4693398692810468,0.1440803621958105,0.0042625657132823415,False
379835629,164,Launch_6,Unknown,FB Ad,active,35,0.06,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
379855979,164,Launch_6,Unknown,FB Ad,active,34,0.15,0.03,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
379885760,164,Launch_6,Tools,Medium,active,24,0.62,0.04,1.0,0.0,0.29,0.0,0.4693398692810468,0.1440803621958105,0.0016964477603485777,False
379929891,164,Launch_6,Unknown,FB Ad,active,34,0.38,0.06,0.0,0.0,0.29,0.14,0.4693398692810468,0.1440803621958105,0.003978803367584046,False
379953779,164,Launch_6,Unknown,FB Ad,active,34,0.38,0.03,0.0,0.0,0.43,0.14,0.4693398692810468,0.1440803621958105,0.005406038987310076,False
379988937,164,Launch_6,Unknown,FB Ad,active,34,0.85,0.06,1.0,0.0,0.86,0.14,0.4693398692810468,0.1440803621958105,0.0138037979091682,False
379996779,164,Launch_6,Unknown,FB Ad,active,34,0.88,0.15,1.0,0.0,0.57,0.0,0.4693398692810468,0.1440803621958105,0.0031362638399289066,False
380000541,163,Launch_6,Unknown,FB Ad,active,34,0.09,0.03,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
380006296,163,Launch_6,Unknown,FB Ad,cancelled,34,0.68,0.12,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
380034009,163,Launch_6,Influence Map,Medium,active,24,0.29,0.04,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
380053619,163,Launch_6,Unknown,FB Ad,active,34,0.59,0.03,0.33,0.0,0.71,0.0,0.4693398692810468,0.1440803621958105,0.0042625657132823415,False
380067509,163,Launch_6,Unknown,FB Ad,active,34,0.18,0.09,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
380241355,163,Launch_6,Influence Map,MCS Page,active,24,0.46,0.04,1.0,0.0,0.43,0.0,0.4693398692810468,0.1440803621958105,0.002306876328973986,False
380251449,163,Launch_6,Tools,Medium,active,25,0.52,0.12,0.0,0.0,0.43,0.14,0.4693398692810468,0.1440803621958105,0.005406038987310076,False
380356918,163,Launch_6,Unknown,FB Ad,active,33,0.42,0.03,0.67,0.0,0.43,0.0,0.4693398692810468,0.1440803621958105,0.002306876328973986,False
380361999,163,Launch_6,Unknown,FB Ad,active,34,0.09,0.03,0.0,0.0,0.14,0.0,0.4693398692810468,0.1440803621958105,0.0012202381972413708,False
380482608,163,Launch_6,Unknown,FB Ad,active,32,0.06,0.06,0.0,0.0,0.14,0.0,0.4693398692810468,0.1440803621958105,0.0012202381972413708,False
380541120,163,Launch_6,Influence Map,Medium,active,24,0.58,0.08,0.0,0.0,0.57,0.0,0.4693398692810468,0.1440803621958105,0.0031362638399289066,False
380544393,163,Launch_6,Unknown,FB Ad,active,34,0.56,0.03,0.33,0.0,0.29,0.14,0.4693398692810468,0.1440803621958105,0.003978803367584046,False
380778984,162,Launch_6,Unknown,FB Ad,active,33,0.45,0.03,0.67,0.0,0.57,0.0,0.4693398692810468,0.1440803621958105,0.0031362638399289066,False
380942583,162,Launch_6,MCDT,Unknown,active,33,0.36,0.03,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
381153517,162,Launch_6,MCDT,Unknown,active,33,0.33,0.09,0.0,0.0,0.29,0.0,0.4693398692810468,0.1440803621958105,0.0016964477603485777,False
381316080,87,Evergreen_2,Tools,Medium,active,17,0.82,0.18,1.0,0.0,0.36,0.09,0.4693398692810468,0.1440803621958105,0.0034221282883241002,False
381317597,162,Launch_6,Influence Map,MCS Page,active,24,0.04,0.04,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
381374291,162,Launch_6,Influence Map,MCS Page,active,24,0.62,0.04,0.33,0.0,0.29,0.0,0.4693398692810468,0.1440803621958105,0.0016964477603485777,False
381538204,162,Launch_6,MCDT,Unknown,active,33,0.67,0.12,0.0,0.0,0.29,0.0,0.4693398692810468,0.1440803621958105,0.0016964477603485777,False
381754463,162,Launch_6,Influence Map,MCS Page,active,34,0.91,0.09,1.0,0.0,0.71,0.14,0.4693398692810468,0.1440803621958105,0.009962853954451149,False
381896116,161,Launch_6,Tools,MCS Page,active,23,0.78,0.13,0.0,0.0,0.29,0.0,0.4693398692810468,0.1440803621958105,0.0016964477603485777,False
382114753,161,Launch_6,Unknown,FB Ad,active,32,1.0,0.03,1.0,0.0,1.0,0.0,0.4693398692810468,0.1440803621958105,0.008036636713320078,False
382199191,161,Launch_6,Unknown,FB Ad,active,33,0.09,0.03,0.33,0.0,0.14,0.14,0.4693398692810468,0.1440803621958105,0.002863752014530759,False
382270229,161,Launch_6,Influence Map,MCS Page,active,23,0.65,0.09,1.0,0.0,0.29,0.0,0.4693398692810468,0.1440803621958105,0.0016964477603485777,False
382290624,161,Launch_6,Influence Map,MCS Page,active,23,0.48,0.04,0.67,0.0,0.14,0.0,0.4693398692810468,0.1440803621958105,0.0012202381972413708,False
382318019,161,Launch_6,Unknown,FB Ad,active,32,0.03,0.03,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
382422421,161,Launch_6,Unknown,FB Ad,active,32,0.69,0.19,0.67,0.0,0.43,0.0,0.4693398692810468,0.1440803621958105,0.002306876328973986,False
382435031,161,Launch_6,MCDT,Unknown,active,32,0.44,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
382467918,161,Launch_6,Unknown,FB Ad,active,32,0.16,0.03,0.0,0.0,0.14,0.0,0.4693398692810468,0.1440803621958105,0.0012202381972413708,False
382494104,161,Launch_6,Unknown,FB Ad,active,32,0.31,0.03,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
382692594,161,Launch_6,Unknown,FB Ad,active,32,0.66,0.03,0.67,0.0,0.86,0.14,0.4693398692810468,0.1440803621958105,0.0138037979091682,False
