subscriber,launch,open_rate,click_rate,purchase
447373586,Launch_6,0.0,0.0,False
447373697,Launch_6,0.29,0.0,False
447373736,Launch_6,0.14,0.0,False
447373956,Launch_6,0.43,0.0,False
447375206,Launch_6,0.0,0.0,False
447375384,Launch_6,0.0,0.0,False
447377242,Launch_6,0.14,0.0,False
447377526,Launch_6,0.14,0.0,False
447377830,Launch_6,0.0,0.0,False
447384943,Launch_6,0.14,0.0,False
447388857,Launch_6,0.14,0.0,False
447393804,Launch_6,0.0,0.0,False
447400354,Launch_6,0.0,0.0,False
447402605,Launch_6,0.0,0.0,False
447404938,Launch_6,0.0,0.0,False
447409755,Launch_6,0.14,0.0,False
447423020,Launch_6,0.14,0.0,False
447430461,Launch_6,0.14,0.0,False
447433941,Launch_6,0.0,0.0,False
447435229,Launch_6,0.14,0.14,False
447436543,Launch_6,0.29,0.0,False
447437595,Launch_6,0.0,0.0,False
447438820,Launch_6,0.0,0.0,False
447445745,Launch_6,0.0,0.0,False
447449929,Evergreen_2,0.11,0.11,False
447454358,Launch_6,0.0,0.0,False
447455482,Launch_6,0.0,0.0,False
447467612,Launch_6,0.0,0.0,False
447469768,Launch_6,0.14,0.0,False
447470639,Launch_6,0.86,0.0,False
447474284,Launch_6,0.0,0.0,False
447482324,Launch_6,0.29,0.14,False
447485306,Launch_6,0.57,0.14,False
447485672,Launch_6,0.0,0.0,False
447485863,Launch_6,0.0,0.0,False
447488210,Launch_6,0.0,0.0,False
447488749,Launch_6,0.57,0.14,False
447490697,Evergreen_2,0.27,0.09,False
447496630,Launch_6,0.0,0.0,False
447498729,Launch_6,0.0,0.0,False
447503505,Launch_6,0.43,0.0,False
447519356,Launch_6,0.29,0.14,False
447526564,Launch_6,0.14,0.0,False
447527076,Launch_6,0.0,0.0,False
447529903,Launch_6,0.0,0.0,False
447531866,Launch_6,0.86,0.14,False
447533628,Launch_6,0.43,0.0,False
447533729,Launch_6,0.14,0.0,False
447533975,Launch_6,0.0,0.0,False
447536973,Launch_6,0.0,0.0,False
447538318,Launch_6,0.0,0.0,False
447538592,Launch_6,0.0,0.0,False
447551852,Launch_6,0.0,0.0,False
447552487,Launch_6,0.0,0.0,False
447557046,Launch_6,0.0,0.0,False
447575268,Launch_6,0.0,0.0,False
447594975,Launch_6,0.0,0.0,False
447602191,Launch_6,0.29,0.14,False
447606676,Launch_6,0.0,0.0,False
447615121,Launch_6,0.0,0.0,False
447650332,Launch_6,0.0,0.0,False
447651502,Launch_6,0.0,0.0,False
447654215,Launch_6,0.14,0.14,False
447657206,Launch_6,0.0,0.0,False
447664590,Launch_6,0.29,0.0,False
447664805,Launch_6,0.0,0.0,False
447674049,Launch_6,0.14,0.0,False
447683297,Launch_6,0.0,0.0,False
447687321,Launch_6,0.0,0.0,False
447687836,Launch_6,0.0,0.0,False
447688981,Launch_6,0.43,0.0,False
447690422,Launch_6,0.0,0.0,False
447690442,Launch_6,0.0,0.0,False
447698750,Launch_6,0.14,0.0,False
447699080,Launch_6,0.0,0.0,False
447700302,Launch_6,0.0,0.0,False
447704233,Launch_6,0.29,0.0,False
447711789,Launch_6,0.0,0.0,False
447717621,Launch_6,0.0,0.0,False
447739893,Launch_6,0.0,0.0,False
447742420,Launch_6,0.0,0.0,False
447744674,Launch_6,0.0,0.0,False
447745804,Launch_6,0.14,0.14,False
447749093,Evergreen_2,0.36,0.0,False
447755932,Launch_6,0.0,0.0,False
447758921,Launch_6,1.0,0.0,False
447763469,Launch_6,0.14,0.0,False
447772299,Launch_6,0.0,0.0,False
447775335,Launch_6,0.14,0.14,False
447782389,Launch_6,0.14,0.0,False
447783485,Launch_6,0.14,0.0,False
447783670,Launch_6,0.29,0.0,False
447783736,Launch_6,0.0,0.0,False
447787046,Launch_6,0.57,0.14,False
447788883,Launch_6,0.14,0.0,False
447793350,Launch_6,0.0,0.0,False
447796071,Launch_6,0.57,0.0,False
447797386,Launch_6,0.0,0.0,False
447799535,Launch_6,0.0,0.0,False
447802348,Launch_6,0.0,0.0,False
447808715,Launch_6,0.14,0.14,False
447809330,Launch_6,0.0,0.0,False
447810396,Evergreen_2,0.45,0.09,False
447811184,Launch_6,0.14,0.14,False
447813344,Launch_6,0.14,0.0,False
447822240,Launch_6,0.14,0.0,False
447828889,Launch_6,0.0,0.0,False
447829876,Launch_6,0.57,0.0,False
447830897,Launch_6,0.0,0.0,False
447861996,Launch_6,0.29,0.14,False
447871407,Launch_6,0.0,0.0,False
447881175,Launch_6,0.14,0.14,False
447886059,Launch_6,0.0,0.0,False
447888692,Launch_6,0.14,0.0,False
447898596,Launch_6,0.14,0.0,False
447905829,Launch_6,0.29,0.14,False
447921884,Launch_6,0.0,0.0,False
447921954,Launch_6,0.14,0.0,False
447922323,Launch_6,0.14,0.0,False
447958975,Launch_6,0.29,0.29,False
447960787,Launch_6,0.43,0.0,False
447963313,Launch_6,0.0,0.0,False
447981920,Launch_6,0.0,0.0,False
447983531,Launch_6,0.14,0.0,False
447983856,Launch_6,0.14,0.0,False
447984810,Launch_6,0.0,0.0,False
447986720,Launch_6,0.14,0.14,False
447991307,Launch_6,0.0,0.0,False
447994707,Launch_6,0.0,0.0,False
447998026,Launch_6,0.0,0.0,False
448006990,Launch_6,0.0,0.0,False
448008923,Launch_6,0.14,0.0,False
448010705,Launch_6,1.0,0.29,False
448011589,Launch_6,0.14,0.0,False
448011626,Launch_6,0.0,0.0,False
448012515,Launch_6,0.0,0.0,False
448012622,Launch_6,1.0,1.0,False
448013936,Launch_6,0.0,0.0,False
448024891,Launch_6,0.14,0.0,False
448025910,Launch_6,0.0,0.0,False
448026112,Launch_6,0.0,0.0,False
448028622,Launch_6,0.71,0.43,False
448029199,Launch_6,0.29,0.0,False
448031006,Launch_6,0.0,0.0,False
448036688,Launch_6,0.43,0.0,False
448036801,Launch_6,0.14,0.0,False
448037396,Launch_6,0.14,0.0,False
448038799,Launch_6,0.14,0.0,False
448040432,Launch_6,0.14,0.0,False
448043532,Launch_6,0.29,0.14,False
448043829,Launch_6,0.14,0.0,False
448043873,Launch_6,0.0,0.0,False
448046288,Launch_6,0.43,0.14,False
448048118,Launch_6,0.0,0.0,False
448052676,Launch_6,0.0,0.0,False
448058638,Launch_6,0.0,0.0,False
448058696,Launch_6,0.0,0.0,False
448062878,Launch_6,0.0,0.0,False
448064413,Launch_6,0.14,0.0,False
448065511,Launch_6,0.0,0.0,False
448070731,Launch_6,0.0,0.0,False
448071689,Launch_6,0.14,0.0,False
448072775,Launch_6,0.0,0.0,False
448074693,Launch_6,0.0,0.0,False
448074742,Launch_6,0.0,0.0,False
448076016,Launch_6,0.14,0.0,False
448076229,Launch_6,0.43,0.14,False
448077405,Launch_6,0.29,0.29,False
448078113,Launch_6,0.0,0.0,False
448078584,Launch_6,0.0,0.0,False
448086016,Launch_6,0.0,0.0,False
448088331,Launch_6,0.0,0.0,False
448088339,Launch_6,0.86,0.29,False
448089646,Launch_6,0.0,0.0,False
448090389,Launch_6,0.0,0.0,False
448091232,Launch_6,0.0,0.0,False
448092655,Launch_6,0.0,0.0,False
448095094,Launch_6,0.71,0.14,False
448097479,Launch_6,0.0,0.0,False
448099148,Launch_6,0.0,0.0,False
448100010,Launch_6,0.29,0.0,False
448100510,Launch_6,0.0,0.0,False
448107017,Launch_6,0.0,0.0,False
448112100,Launch_6,0.0,0.0,False
448112295,Launch_6,0.43,0.0,False
448113449,Launch_6,0.43,0.0,False
448114647,Launch_6,0.0,0.0,False
448121669,Launch_6,0.0,0.0,False
448128325,Launch_6,0.0,0.0,False
448129822,Launch_6,0.14,0.0,False
448134659,Launch_6,0.29,0.0,False
448138183,Launch_6,0.0,0.0,False
448138213,Launch_6,0.0,0.0,False
448139614,Launch_6,0.0,0.0,False
448141359,Launch_6,0.14,0.14,False
448141633,Launch_6,1.0,0.0,False
448141667,Launch_6,0.0,0.0,False
448148095,Launch_6,0.0,0.0,False
448149673,Launch_6,0.14,0.14,False
448150655,Launch_6,0.0,0.0,False
448151678,Launch_6,0.0,0.0,False
448151997,Launch_6,0.0,0.0,False
448154280,Launch_6,0.0,0.0,False
448173286,Launch_6,0.0,0.0,False
448179884,Launch_6,0.14,0.0,False
448238109,Evergreen_2,1.0,0.0,False
448239023,Launch_6,0.0,0.0,False
448240390,Launch_6,0.14,0.0,False
448243735,Launch_6,0.0,0.0,False
448245199,Launch_6,0.43,0.0,False
448246021,Launch_6,0.0,0.0,False
448252311,Launch_6,0.0,0.0,False
448252514,Launch_6,0.0,0.0,False
448258516,Launch_6,0.0,0.0,False
448258839,Launch_6,0.14,0.0,False
448260130,Launch_6,0.29,0.0,False
448261645,Launch_6,0.14,0.0,False
448261680,Launch_6,0.86,0.0,False
448263204,Launch_6,0.0,0.0,False
448263827,Launch_6,0.29,0.0,False
448264153,Launch_6,0.14,0.0,False
448264216,Launch_6,0.14,0.0,False
448264265,Launch_6,0.14,0.0,False
448266625,Launch_6,0.14,0.0,False
448269240,Launch_6,1.0,0.0,False
448269285,Launch_6,0.0,0.0,False
448270540,Launch_6,0.0,0.0,False
448271230,Launch_6,0.0,0.0,False
448271856,Launch_6,0.86,0.0,False
448272976,Launch_6,0.14,0.14,False
448273146,Launch_6,0.0,0.0,False
448273427,Launch_6,0.57,0.0,False
448275483,Launch_6,0.0,0.0,False
448275653,Launch_6,0.0,0.0,False
448300313,Launch_6,0.29,0.0,False
448307721,Launch_6,0.0,0.0,False
448308907,Launch_6,0.14,0.0,False
448315661,Launch_6,0.43,0.0,False
448401318,Launch_6,0.0,0.0,False
448403405,Launch_6,0.0,0.0,False
448410379,Launch_6,0.29,0.0,False
448414949,Launch_6,0.0,0.0,False
448415411,Launch_6,0.14,0.0,False
448422780,Launch_6,0.14,0.14,False
448423568,Launch_6,0.0,0.0,False
448424008,Launch_6,0.29,0.29,False
448429189,Launch_6,0.0,0.0,False
448429807,Launch_6,0.0,0.0,False
448430742,Launch_6,0.14,0.0,False
448430857,Launch_6,0.0,0.0,False
448432336,Launch_6,0.0,0.0,False
448432615,Launch_6,0.0,0.0,False
448436026,Launch_6,0.0,0.0,False
448436599,Launch_6,0.29,0.0,False
448438119,Launch_6,0.0,0.0,False
448447685,Launch_6,0.29,0.0,False
448448285,Launch_6,0.57,0.0,False
448461586,Launch_6,0.29,0.0,False
448469410,Launch_6,1.0,0.5,True
448474694,Launch_6,0.0,0.0,False
448474757,Launch_6,0.29,0.14,False
448480065,Launch_6,0.43,0.0,False
448483428,Launch_6,0.86,0.0,False
448515814,Launch_6,0.14,0.0,False
448518924,Launch_6,0.29,0.0,False
448521819,Launch_6,0.0,0.0,False
448530866,Launch_6,0.86,0.29,False
448531690,Launch_6,0.14,0.0,False
448535709,Launch_6,0.14,0.14,False
448540587,Launch_6,0.29,0.0,False
448540993,Launch_6,0.0,0.0,False
448541476,Launch_6,0.43,0.0,False
448544554,Launch_6,0.0,0.0,False
448547766,Launch_6,0.14,0.0,False
448548872,Launch_6,0.0,0.0,False
448548915,Launch_6,0.0,0.0,False
448549693,Launch_6,0.0,0.0,False
448552085,Launch_6,0.57,0.0,False
448566326,Launch_6,0.0,0.0,False
448573877,Launch_6,0.0,0.0,False
448575935,Launch_6,0.0,0.0,False
448575961,Launch_6,0.29,0.0,False
448577950,Launch_6,0.0,0.0,False
448579541,Launch_6,0.14,0.0,False
448580659,Launch_6,0.0,0.0,False
448596749,Launch_6,0.0,0.0,False
448599216,Launch_6,0.0,0.0,False
448601998,Launch_6,0.43,0.0,False
448604209,Launch_6,0.0,0.0,False
448608057,Launch_6,0.0,0.0,False
448609597,Launch_6,0.0,0.0,False
448612248,Launch_6,0.14,0.0,False
448620673,Launch_6,0.0,0.0,False
448622829,Launch_6,0.29,0.0,False
448623240,Launch_6,0.29,0.0,False
448628394,Launch_6,0.0,0.0,False
448628643,Launch_6,0.14,0.14,False
448630698,Launch_6,0.14,0.0,False
448636310,Launch_6,0.29,0.0,False
448636771,Launch_6,0.0,0.0,False
448637995,Launch_6,0.14,0.0,False
448638336,Launch_6,0.0,0.0,False
448638936,Launch_6,0.0,0.0,False
448639429,Launch_6,0.0,0.0,False
448646203,Launch_6,0.0,0.0,False
448646712,Launch_6,0.0,0.0,False
448646788,Launch_6,0.43,0.0,False
448647240,Launch_6,0.14,0.0,False
448647295,Launch_6,0.0,0.0,False
448653411,Launch_6,0.14,0.0,False
448653563,Launch_6,0.86,0.0,False
448659488,Launch_6,0.0,0.0,False
448659583,Launch_6,0.0,0.0,False
448664323,Launch_6,0.14,0.14,False
448666241,Launch_6,1.0,0.0,False
448666445,Launch_6,0.14,0.0,False
448667167,Launch_6,0.0,0.0,False
448667584,Launch_6,0.29,0.0,False
448676584,Launch_6,0.0,0.0,False
448680543,Launch_6,0.14,0.0,False
448682483,Evergreen_2,0.18,0.0,False
448688921,Launch_6,0.0,0.0,False
448694886,Launch_6,0.0,0.0,False
448696159,Launch_6,0.0,0.0,False
448697690,Launch_6,0.0,0.0,False
448699525,Launch_6,0.0,0.0,False
448702839,Evergreen_2,0.09,0.09,False
448705133,Launch_6,0.29,0.14,False
448705405,Launch_6,0.14,0.14,False
448710522,Launch_6,0.14,0.14,False
448712178,Launch_6,0.14,0.0,False
448717409,Launch_6,0.0,0.0,False
448722849,Launch_6,0.14,0.0,False
448724485,Launch_6,0.29,0.0,False
448730311,Launch_6,0.14,0.0,False
448731701,Launch_6,0.14,0.0,False
448733822,Launch_6,0.86,0.0,False
448734546,Launch_6,0.0,0.0,False
448743356,Launch_6,0.43,0.0,False
448744501,Launch_6,0.0,0.0,False
448744700,Launch_6,1.0,0.14,False
448745897,Launch_6,1.0,0.0,False
448763172,Launch_6,0.29,0.0,False
448764420,Launch_6,0.43,0.0,False
448764569,Launch_6,0.0,0.0,False
448768516,Launch_6,1.0,0.0,False
448770597,Launch_6,0.14,0.0,False
448770969,Launch_6,0.0,0.0,False
448774441,Launch_6,0.0,0.0,False
448805160,Launch_6,0.14,0.0,False
448807147,Launch_6,0.0,0.0,False
448809106,Launch_6,0.14,0.14,False
448813771,Launch_6,0.0,0.0,False
448819865,Launch_6,0.14,0.0,False
448820304,Launch_6,0.0,0.0,False
448820339,Launch_6,0.0,0.0,False
448821597,Launch_6,0.0,0.0,False
448826537,Launch_6,0.14,0.0,False
448829362,Launch_6,0.0,0.0,False
448831699,Launch_6,0.0,0.0,False
448832721,Launch_6,0.5,0.17,True
448841242,Launch_6,1.0,0.29,False
448841331,Launch_6,0.29,0.0,False
448847758,Launch_6,0.0,0.0,False
448849613,Launch_6,0.0,0.0,False
448850528,Launch_6,0.57,0.0,False
448861625,Launch_6,0.14,0.0,False
448867688,Launch_6,0.0,0.0,False
448880204,Launch_6,0.43,0.0,False
448883690,Launch_6,0.71,0.14,False
448884374,Launch_6,0.29,0.0,False
448889866,Evergreen_2,0.09,0.09,False
448892229,Launch_6,0.0,0.0,False
448893511,Launch_6,0.14,0.0,False
448902127,Launch_6,0.0,0.0,False
448904477,Launch_6,1.0,0.29,False
448924164,Launch_6,0.0,0.0,False
448937119,Launch_6,0.29,0.0,False
448941349,Launch_6,0.14,0.0,False
448941438,Launch_6,0.0,0.0,False
448943912,Launch_6,0.86,0.0,False
448944133,Launch_6,0.43,0.0,False
448946844,Launch_6,0.0,0.0,False
448948862,Launch_6,0.0,0.0,False
448949058,Launch_6,0.86,0.0,False
448961531,Launch_6,0.0,0.0,False
448965031,Launch_6,0.14,0.0,False
448967274,Launch_6,0.0,0.0,False
448974391,Launch_6,0.14,0.0,False
448974490,Launch_6,0.0,0.0,False
448975995,Launch_6,0.0,0.0,False
448985039,Launch_6,0.0,0.0,False
448987711,Launch_6,0.0,0.0,False
448988189,Launch_6,0.0,0.0,False
448988969,Launch_6,0.0,0.0,False
448990285,Launch_6,0.14,0.0,False
448991163,Launch_6,0.0,0.0,False
448992158,Evergreen_2,0.0,0.0,False
448992359,Launch_6,0.0,0.0,False
448993520,Launch_6,0.0,0.0,False
448995363,Launch_6,1.0,0.14,False
449005204,Launch_6,0.14,0.0,False
449006386,Launch_6,0.0,0.0,False
449009931,Launch_6,0.29,0.0,False
449011622,Launch_6,0.0,0.0,False
449037535,Launch_6,0.0,0.0,False
449038398,Launch_6,0.0,0.0,False
449038545,Launch_6,0.57,0.14,False
449038712,Launch_6,0.29,0.0,False
449039287,Launch_6,0.57,0.0,False
449040725,Launch_6,0.0,0.0,False
449045581,Launch_6,0.0,0.0,False
449051836,Launch_6,0.0,0.0,False
449055590,Launch_6,0.43,0.0,False
449060548,Launch_6,0.86,0.0,False
449060787,Launch_6,0.0,0.0,False
449063755,Launch_6,0.0,0.0,False
449065437,Launch_6,0.14,0.14,False
449075081,Launch_6,0.0,0.0,False
449091041,Launch_6,0.14,0.14,False
449093538,Launch_6,0.14,0.0,False
449093848,Launch_6,0.0,0.0,False
449097090,Launch_6,0.0,0.0,False
449102567,Launch_6,0.29,0.0,False
449104215,Launch_6,0.0,0.0,False
449110236,Launch_6,0.43,0.0,False
449112073,Launch_6,0.14,0.0,False
449112343,Launch_6,0.0,0.0,False
449113048,Launch_6,0.14,0.0,False
449114356,Launch_6,0.43,0.0,False
449115009,Launch_6,1.0,0.0,False
449115178,Launch_6,0.0,0.0,False
449118619,Launch_6,0.0,0.0,False
449119396,Launch_6,0.0,0.0,False
449119737,Launch_6,0.0,0.0,False
449120050,Launch_6,0.0,0.0,False
449120296,Launch_6,0.29,0.0,False
449120469,Launch_6,0.29,0.29,False
449120821,Launch_6,0.14,0.0,False
449121531,Launch_6,0.86,0.14,False
449122150,Launch_6,0.14,0.0,False
449122889,Launch_6,0.29,0.14,False
449124157,Launch_6,0.71,0.0,False
449124731,Launch_6,0.29,0.0,False
449126124,Launch_6,0.0,0.0,False
449127976,Launch_6,0.0,0.0,False
449128822,Launch_6,0.14,0.14,False
449129093,Launch_6,0.0,0.0,False
449132238,Launch_6,0.43,0.0,False
449132710,Launch_6,0.0,0.0,False
449136614,Launch_6,0.57,0.0,False
449138448,Launch_6,0.14,0.14,False
449141789,Launch_6,0.14,0.0,False
449143195,Launch_6,0.14,0.0,False
449147134,Launch_6,0.0,0.0,False
449149408,Launch_6,0.0,0.0,False
449154206,Launch_6,0.0,0.0,False
449154523,Launch_6,0.0,0.0,False
449155440,Launch_6,0.0,0.0,False
449155874,Launch_6,0.14,0.0,False
449155969,Launch_6,0.14,0.0,False
449157001,Launch_6,0.57,0.14,False
449159642,Launch_6,0.14,0.0,False
449160350,Launch_6,0.0,0.0,False
449161184,Launch_6,0.0,0.0,False
449163549,Launch_6,0.0,0.0,False
449167040,Launch_6,0.0,0.0,False
449168524,Launch_6,0.0,0.0,False
449171313,Launch_6,0.0,0.0,False
449171694,Launch_6,0.0,0.0,False
449172575,Launch_6,0.0,0.0,False
449178621,Launch_6,0.29,0.0,False
449185649,Launch_6,0.0,0.0,False
449185683,Launch_6,0.0,0.0,False
449187040,Launch_6,1.0,0.14,False
449188719,Launch_6,0.0,0.0,False
449188948,Launch_6,0.0,0.0,False
449189220,Launch_6,0.0,0.0,False
449189471,Launch_6,0.29,0.14,False
449189998,Launch_6,0.57,0.14,False
449196125,Launch_6,0.0,0.0,False
449196957,Launch_6,0.0,0.0,False
449211012,Launch_6,0.43,0.0,False
449219671,Launch_6,0.29,0.0,False
449220130,Launch_6,0.0,0.0,False
449220157,Launch_6,0.14,0.0,False
449221754,Launch_6,0.57,0.0,False
449225408,Launch_6,0.0,0.0,False
449225501,Launch_6,0.86,0.0,False
449225809,Launch_6,0.0,0.0,False
449233482,Launch_6,0.0,0.0,False
449236765,Launch_6,0.57,0.14,False
449239741,Launch_6,0.0,0.0,False
449239997,Launch_6,0.71,0.0,False
449278565,Launch_6,0.29,0.0,False
449281494,Launch_6,0.0,0.0,False
449283519,Launch_6,0.43,0.0,False
449289094,Launch_6,0.0,0.0,False
449289673,Launch_6,0.29,0.0,False
449290575,Launch_6,0.0,0.0,False
449300256,Launch_6,0.29,0.14,False
449301763,Launch_6,0.0,0.0,False
449303441,Launch_6,0.14,0.14,False
449333086,Launch_6,0.0,0.0,False
449336962,Launch_6,0.0,0.0,False
449337394,Launch_6,0.86,0.0,False
449337847,Launch_6,0.0,0.0,False
449342958,Launch_6,0.0,0.0,False
449343476,Launch_6,0.29,0.0,False
449343739,Launch_6,1.0,0.14,False
449344855,Launch_6,0.0,0.0,False
449353889,Launch_6,0.0,0.0,False
449353965,Launch_6,0.0,0.0,False
449355939,Launch_6,1.0,0.29,False
449361142,Launch_6,0.0,0.0,False
449361739,Launch_6,0.0,0.0,False
449363433,Launch_6,0.0,0.0,False
449363599,Launch_6,0.29,0.0,False
449371085,Launch_6,0.0,0.0,False
449374949,Launch_6,0.43,0.0,False
449376044,Launch_6,0.0,0.0,False
449384266,Launch_6,0.57,0.0,False
449387509,Launch_6,0.43,0.0,False
449389605,Launch_6,0.29,0.0,False
449390346,Launch_6,0.0,0.0,False
449402548,Launch_6,0.14,0.0,False
449403805,Launch_6,0.0,0.0,False
449405074,Launch_6,0.29,0.0,False
449410229,Launch_6,0.0,0.0,False
449410913,Launch_6,0.0,0.0,False
449421148,Launch_6,0.14,0.0,False
449425092,Launch_6,0.0,0.0,False
449431084,Launch_6,0.14,0.14,False
449431268,Launch_6,0.43,0.0,False
449442463,Launch_6,0.0,0.0,False
449444728,Launch_6,0.0,0.0,False
449449464,Launch_6,0.0,0.0,False
449452284,Launch_6,0.14,0.0,False
449454781,Launch_6,0.14,0.0,False
449457192,Launch_6,0.29,0.0,False
449457302,Launch_6,0.71,0.0,False
449457522,Launch_6,0.0,0.0,False
449459342,Launch_6,0.0,0.0,False
449469443,Launch_6,0.14,0.0,False
449491734,Launch_6,0.57,0.14,False
449504203,Launch_6,0.0,0.0,False
449506644,Launch_6,0.0,0.0,False
449511644,Launch_6,0.0,0.0,False
449518248,Launch_6,0.0,0.0,False
449526003,Launch_6,0.0,0.0,False
449527595,Launch_6,0.0,0.0,False
449528930,Launch_6,0.14,0.0,False
449529235,Launch_6,0.14,0.0,False
449536580,Launch_6,0.0,0.0,False
449543613,Launch_6,0.0,0.0,False
449546798,Launch_6,0.0,0.0,False
449551410,Launch_6,0.43,0.0,False
449551644,Launch_6,0.14,0.14,False
449553332,Launch_6,0.14,0.0,False
449554636,Launch_6,0.0,0.0,False
449556496,Launch_6,0.57,0.0,False
449567419,Launch_6,0.14,0.0,False
449567582,Launch_6,0.0,0.0,False
449574019,Launch_6,0.0,0.0,False
449579493,Launch_6,0.29,0.0,False
449584664,Launch_6,0.29,0.0,False
449584959,Launch_6,0.57,0.0,False
449586389,Launch_6,0.0,0.0,False
449598517,Launch_6,0.57,0.14,False
449600195,Launch_6,0.43,0.0,False
449602461,Launch_6,0.0,0.0,False
449603053,Launch_6,0.0,0.0,False
449603400,Launch_6,0.86,0.29,False
449609161,Launch_6,0.14,0.0,False
449609518,Launch_6,0.14,0.0,False
449618708,Launch_6,0.0,0.0,False
449628183,Launch_6,0.0,0.0,False
449632746,Launch_6,0.43,0.0,False
449638843,Launch_6,0.0,0.0,False
449647865,Launch_6,0.71,0.0,False
449650767,Launch_6,0.0,0.0,False
449661106,Launch_6,0.71,0.0,False
449667374,Launch_6,0.57,0.14,False
449673924,Launch_6,0.0,0.0,False
449675056,Launch_6,0.0,0.0,False
449678828,Launch_6,0.0,0.0,False
449682007,Launch_6,0.71,0.14,False
449687249,Launch_6,0.14,0.14,False
449692230,Launch_6,0.57,0.29,False
449695822,Launch_6,0.0,0.0,False
449696053,Launch_6,0.0,0.0,False
449710726,Launch_6,0.14,0.0,False
449711869,Launch_6,0.57,0.0,False
449712426,Launch_6,0.0,0.0,False
449713874,Launch_6,0.14,0.0,False
449714811,Launch_6,0.14,0.0,False
449733760,Launch_6,0.0,0.0,False
449736238,Launch_6,0.0,0.0,False
449738118,Launch_6,0.0,0.0,False
449741975,Launch_6,0.0,0.0,False
449742777,Launch_6,0.0,0.0,False
449744166,Evergreen_2,1.0,0.09,False
449749397,Launch_6,0.29,0.0,False
449753528,Evergreen_2,0.36,0.0,False
449754004,Launch_6,0.0,0.0,False
449754692,Launch_6,0.14,0.0,False
449761464,Launch_6,0.0,0.0,False
449763757,Launch_6,0.57,0.0,False
449769537,Launch_6,0.0,0.0,False
449771530,Launch_6,0.14,0.0,False
449794895,Launch_6,0.14,0.14,False
449799041,Launch_6,0.14,0.0,False
449803879,Launch_6,0.0,0.0,False
449811166,Launch_6,0.0,0.0,False
449814112,Launch_6,0.14,0.14,False
449815001,Launch_6,0.0,0.0,False
449817444,Launch_6,0.0,0.0,False
449826737,Launch_6,0.0,0.0,False
449830555,Launch_6,0.14,0.0,False
449831616,Launch_6,0.0,0.0,False
449835221,Launch_6,0.0,0.0,False
449839278,Launch_6,0.0,0.0,False
449842271,Launch_6,0.0,0.0,False
449849729,Launch_6,0.0,0.0,False
449850972,Launch_6,0.71,0.0,False
449858887,Launch_6,0.0,0.0,False
449866475,Launch_6,0.0,0.0,False
449872798,Launch_6,0.0,0.0,False
449873465,Launch_6,0.14,0.0,False
449877318,Launch_6,0.71,0.14,False
449877617,Launch_6,0.0,0.0,False
449877994,Launch_6,0.43,0.0,False
449878157,Launch_6,0.0,0.0,False
449879486,Launch_6,0.29,0.0,False
449879658,Launch_6,0.14,0.0,False
449880505,Launch_6,0.43,0.0,False
449880734,Launch_6,0.0,0.0,False
449881295,Launch_6,1.0,0.5,True
449882426,Launch_6,0.29,0.29,False
449882548,Launch_6,0.0,0.0,False
449884226,Launch_6,0.14,0.0,False
449887209,Launch_6,0.0,0.0,False
449890826,Launch_6,0.0,0.0,False
449916173,Launch_6,0.14,0.0,False
449932976,Launch_6,0.14,0.0,False
449943483,Launch_6,0.0,0.0,False
449947989,Launch_6,0.14,0.0,False
449952153,Launch_6,0.0,0.0,False
449960875,Launch_6,0.0,0.0,False
449967717,Evergreen_2,0.0,0.0,False
449969669,Launch_6,0.0,0.0,False
449971758,Launch_6,0.14,0.0,False
449972425,Launch_6,0.0,0.0,False
449975223,Launch_6,0.0,0.0,False
449975294,Launch_6,0.0,0.0,False
449976151,Launch_6,0.0,0.0,False
449980410,Launch_6,0.14,0.0,False
449985933,Launch_6,0.0,0.0,False
449986396,Launch_6,0.0,0.0,False
449986415,Launch_6,0.57,0.0,False
449999372,Launch_6,0.0,0.0,False
450021192,Launch_6,0.14,0.0,False
450029763,Launch_6,0.0,0.0,False
450029798,Launch_6,0.0,0.0,False
450033547,Launch_6,0.0,0.0,False
450033583,Launch_6,0.14,0.0,False
450034055,Launch_6,0.0,0.0,False
450036430,Launch_6,0.0,0.0,False
450036781,Launch_6,0.0,0.0,False
450037579,Launch_6,0.0,0.0,False
450039636,Launch_6,0.0,0.0,False
450039655,Launch_6,0.0,0.0,False
450040362,Launch_6,0.0,0.0,False
450040369,Launch_6,0.14,0.0,False
450041217,Launch_6,0.29,0.0,False
450049867,Launch_6,0.29,0.0,False
450060941,Launch_6,0.0,0.0,False
450063799,Launch_6,0.0,0.0,False
450070215,Launch_6,0.0,0.0,False
450070705,Launch_6,0.29,0.0,False
450080179,Launch_6,0.0,0.0,False
450080760,Launch_6,0.0,0.0,False
450092104,Launch_6,0.0,0.0,False
450095974,Launch_6,0.0,0.0,False
450103069,Launch_6,0.0,0.0,False
450104087,Launch_6,0.0,0.0,False
450104898,Launch_6,0.29,0.0,False
450156556,Launch_6,0.0,0.0,False
450286551,Launch_6,0.0,0.0,False
450291412,Launch_6,0.0,0.0,False
450315911,Launch_6,0.0,0.0,False
450323618,Launch_6,0.0,0.0,False
450367734,Launch_6,0.71,0.0,False
450368174,Launch_6,0.0,0.0,False
450368967,Launch_6,0.0,0.0,False
450401435,Launch_6,0.43,0.0,False
450405364,Launch_6,0.0,0.0,False
